text,iab_label,confidence
wurst hits 1 russia itunes,IAB8 Food & Drink,0.26
civilization beyond earth takes us back stars,IAB20 Travel,0.37
banksy makes big return,IAB3 Business,0.4
european commission cuts 2015 eurozone growth inflation forecasts,IAB12 News,0.16
2014 far pc phone sales tablets smartphone markets flourish,IAB19 Technology & Computing,0.42
amazons kindle unlimited service allyoucanread buffet eyes,IAB2 Automotive,0.59
faa consider allowing drones movies,IAB1 Arts & Entertainment,0.21
european markets trade lower ahead carneys testimony,"IAB11 Law, Gov’t & Politics",0.11
facebook tinkered users emotions,IAB24 Uncategorized,0.14
beta version android studio revealed,IAB19 Technology & Computing,0.12
iphone taken hostage pay 100 ransom get back,IAB19 Technology & Computing,0.15
dying parents emotional farewells captured video,IAB6 Family & Parenting,0.35
big artists allowed perform sxsw,IAB17 Sports,0.39
detroits grand bargain still needs lansings approval,IAB3 Business,0.22
setlist rolling stones mick jagger return tour lwren scott death,IAB20 Travel,0.43
ap photos report says warming disrupts america weird weather rising,IAB12 News,0.47
fabien cousteau spent 31 days bottom oceean,IAB20 Travel,0.25
actor michael jace arraigned wifes murder,IAB1 Arts & Entertainment,0.38
samsung galaxy s5 zoom aka galaxy k announced,IAB12 News,0.2
ftc snapchat misled users disappearing messages,IAB3 Business,0.16
apple inc share price focuses patent trial samsung electronics co,IAB3 Business,0.27
unhappy tehran six iranians arrested hit pharrell williams song,IAB1 Arts & Entertainment,0.19
inside beltway new york times accused media hypocrisy,IAB12 News,0.68
saudi arabia announces new mers death fatality toll 169,IAB12 News,0.36
another day another recall suzuki recalls gmmade small cars,IAB12 News,0.47
turncoat fcc says new internet fast lane rules wont kill net neutrality,IAB12 News,0.39
planned lawsuit claim led zeppelin ripped stairway riff,IAB20 Travel,0.17
consumers see payout ebook settlement,IAB13 Personal Finance,0.09
us utility efh takes prearranged restructuring bankruptcy court,IAB12 News,0.13
forget inventory issues better prices may store target canada,IAB22 Shopping,0.23
beyond net neutrality new battle future internet,IAB24 Uncategorized,0.69
new hhs data show quality improvements saved 15000 lives 4 billion,IAB12 News,0.25
christina ricci confirms first pregnancy husband james heerdegen,IAB6 Family & Parenting,0.37
three million deaths worldwide year linked alcohol abuse,IAB12 News,0.16
medical marijuana laws may reduce painkiller overdoses,IAB12 News,0.1
fords profit falls almost 40 percent first quarter,IAB2 Automotive,0.38
erykah badu tries kiss local news anchor live tv,IAB12 News,0.81
brody jenner kim kardashian brody jokes stepsister kim gave half,IAB6 Family & Parenting,0.1
emma stone talks boyfriend andrew garfield love much,IAB12 News,0.14
buzz stocks american express company sony corporation adr hertz,IAB3 Business,0.39
study habitable planet isnt planet,IAB24 Uncategorized,0.72
russian bank customers barred visa mastercard us sanctions bite,IAB20 Travel,0.33
lena dunham admits molestation joke offcolour,IAB12 News,0.2
mosquitoes deerfield tests positive west nile,IAB12 News,0.16
watch new guardians galaxy trailer,IAB1 Arts & Entertainment,0.24
ming dynasty cup sets 36m record 220,IAB17 Sports,0.2
24 bands everyone talking sxsw 2014,IAB17 Sports,0.54
us seals storm oil theft libyan ship,IAB12 News,0.16
victora four years later emerald coast back normal,IAB20 Travel,0.12
family acu grad contracted ebola shows slight improvement,IAB6 Family & Parenting,0.16
watch live oscar pistorius mentally ill killed reeva steenkamp,IAB12 News,0.44
one day heres buy google glass tuesday,IAB19 Technology & Computing,0.35
look time warner twentyfirst century fox,IAB20 Travel,0.18
public smoking ban actually helped lower preterm births asthma cases,IAB6 Family & Parenting,0.25
adele bids farewell 25 lowkey party cryptic tweet,IAB24 Uncategorized,0.32
2014 bet awards celebs win red carpet allwhite ensembles photos,IAB18 Style & Fashion,0.14
google extends intel love affair new bay trail chromebooks,IAB19 Technology & Computing,0.49
barclays bold simplification slash 19000 jobs create bad bank,IAB3 Business,0.28
obese teenagers high salt intake age faster peers,IAB7 Health & Fitness,0.1
jodie foster married star wed girlfriend alexandra hedison secret,IAB6 Family & Parenting,0.15
shia labeouf reportedly checks rehab following arrest new york,IAB12 News,0.39
harry potter grown new jk rowling story,IAB1 Arts & Entertainment,0.32
crude oil drops ahead inventory report,IAB12 News,0.13
sony xperia z2 us launch pegged july far late,IAB19 Technology & Computing,0.19
russia ordered pay 50 billion yukos shareholders,IAB3 Business,0.19
45th anniversary moon flight culminated one small step,IAB15 Science,0.22
twitter forecast 24 growth 2014 led surge asiapacific region,IAB20 Travel,0.12
missing plane mh370 faces behind names board malaysia,IAB12 News,0.17
motorola xplay phablet get q3 release date 63inch display rumor,IAB19 Technology & Computing,0.27
rumor yahoo launch youtube competitor,IAB12 News,0.28
mcdonalds first quarter results disappoint wall street,IAB8 Food & Drink,0.34
yum plummets health scare rips across chinas restaurant chains,IAB8 Food & Drink,0.45
lawsuit protesting classification insane clown posse fans gang,IAB24 Uncategorized,0.24
nasdaq composite falls week technology selloff resumes,IAB24 Uncategorized,0.17
district attorney rejects felony case bieber cellphone incident refers city,"IAB11 Law, Gov’t & Politics",0.13
mccarthy wahlberg engaged wvideo,IAB12 News,0.16
judge finally orders release ill teenage girl kidnappeed,IAB12 News,0.15
gm ceo faces tough congressional questions slow recall,"IAB11 Law, Gov’t & Politics",0.19
unicredit posts record loss bad loans goodwill writedown,IAB24 Uncategorized,0.71
teen singer zendaya pulls aaliyah biopic,IAB1 Arts & Entertainment,0.34
nokia appoints new chief executive rajeev suri,IAB3 Business,0.14
bautista redding ready rock circuit americas,IAB20 Travel,0.21
scenic area sue transformers producers,IAB1 Arts & Entertainment,0.15
american idol season 13 episode 16 top 11 finalists perform recap,IAB1 Arts & Entertainment,0.32
euro zone business activity nears 3year peak,IAB3 Business,0.52
stock futures slip weak china data,IAB24 Uncategorized,0.14
miley cyrus cant quit crying,IAB6 Family & Parenting,0.23
nominate pink power mom,IAB6 Family & Parenting,0.32
alicia keys announces 2nd pregnancy anniversary,IAB6 Family & Parenting,0.41
citigroup agrees settle wrongdoing stemming mortgagebacked,IAB12 News,0.35
bryan singer says hawaii alleged rape happened,IAB12 News,0.26
lwren scott deep debt death,IAB13 Personal Finance,0.2
shire plc rejects 46b takeover offer abbvie inc abbv,IAB14 Society,0.56
samsung rumoured launch galaxy alpha soon,IAB12 News,0.36
cnw zebra technologies acquire enterprise business motorola,IAB3 Business,0.38
selena gomez admits lacking love self instagram post,IAB1 Arts & Entertainment,0.13
coral loss water supplies increased temperatures top hawaii pacific,IAB12 News,0.17
cbs revenue misses estimates lower advertising,IAB12 News,0.55
samsung gear solo rumored sim card slot,IAB19 Technology & Computing,0.16
study review spans hundreds thousands patients challenge,IAB15 Science,0.27
capital one plans 25b stock buyback,IAB3 Business,0.66
torture porn better timing tammy,IAB24 Uncategorized,0.16
many people attending swedish djs boston dance music show hospitalized,IAB1 Arts & Entertainment,0.23
business highlights,IAB3 Business,0.83
brad pitt net worth rise operators role announced,IAB12 News,0.23
astronomers discover gravitational waves expansion big bang,IAB15 Science,0.71
windows phone 81 file manager coming june,IAB19 Technology & Computing,0.35
new dwarf planet 2012 vp113 measure siblings,IAB15 Science,0.17
guardians galaxy reviewers say marvel done,IAB20 Travel,0.1
microsoft finally releases office ipad available download,IAB19 Technology & Computing,0.44
google inc goog launched addon store google docs sheets,IAB24 Uncategorized,0.15
victoria beckham turns farm girl vogue photoshoot,IAB18 Style & Fashion,0.4
experts okcupids disclosure psychological tests could lead ftc inquiry,IAB24 Uncategorized,0.1
fashinable book failed system,IAB24 Uncategorized,0.19
fox orders gotham series releases firstlook trailer,IAB12 News,0.41
facebook makes friends privacy default new users,IAB24 Uncategorized,0.14
star wars episode vii commenced filming says disney,IAB1 Arts & Entertainment,0.55
spiderman 2 swings theaters 916m wboctv 16 delmarvas,IAB1 Arts & Entertainment,0.12
camarillo among california cities seeking water independence,IAB12 News,0.2
paul walkers mother files guardianship granddaughter meadow walker,IAB6 Family & Parenting,0.39
west africa ebola virus outbreak alert raises concerns britain,IAB12 News,0.22
pictures top 15 kim kardashian sexy selfies,IAB1 Arts & Entertainment,0.14
ibm puts 3bn toward chip breakthrough,IAB19 Technology & Computing,0.33
european stocks inch higher,IAB3 Business,0.14
antibiotics bronchitis widely used bad idea,IAB12 News,0.12
minecraft update guardians galaxy skin pack revealed rocket racoon,IAB9 Hobbies & Interests,0.15
robot guide tokyo museum enters uncanny valley,IAB24 Uncategorized,0.12
bww tv chatting daniel radcliffe cast cripple,IAB12 News,0.28
star wars rumor disney cant quite crack boba fett spinoff,IAB1 Arts & Entertainment,0.34
godzilla earths planet discovered weighs 17 times much earth,IAB12 News,0.33
xbox really wants invited birthday party,IAB6 Family & Parenting,0.19
oversold condition prompts bargain hunting,IAB22 Shopping,0.31
general motors recalls 15 million vehicles,IAB2 Automotive,0.72
morrissey cancels remainder us tour following new health scare,IAB20 Travel,0.39
angela bassett direct whitney houston biopic,IAB1 Arts & Entertainment,0.38
jessica par233 talks mad men conspiracy theories,IAB24 Uncategorized,0.23
morgan stanley says 2q profits double,IAB3 Business,0.25
amazon unveils 3d smartphone fire,IAB19 Technology & Computing,0.47
operation dry water 2014,IAB24 Uncategorized,0.23
bank law holder says,IAB3 Business,0.2
voice us season 6 finale watch online,IAB1 Arts & Entertainment,0.12
e3 bungies destiny become bigger halo,IAB23 Religion & Spirituality,0.08
voice recap top 5 revealed triple elimination,IAB17 Sports,0.09
bank america exceo lewis settle ny lawsuit merrill,IAB3 Business,0.43
tribunes newsbeat app lets robots read news drive,IAB12 News,0.32
alyce faye bragg much bunnies eggs,IAB16 Pets,0.3
take ford mustang turns 50,IAB2 Automotive,0.83
tmobile adds 15 million customers swings profit spectrum sale,IAB3 Business,0.33
nintendo sorry including samesex relationships tomodachi life,IAB14 Society,0.13
rio 2 review zippy musical trapped inside tedious kiddie movie,IAB1 Arts & Entertainment,0.12
fda finds forgotten stockpile smallpox virus,IAB15 Science,0.36
baby north west met vogue editor,IAB18 Style & Fashion,0.21
nia sanchez crowned miss usa,IAB14 Society,0.22
shia labeouf charged new york theatre disturbance,IAB1 Arts & Entertainment,0.3
tax returns due today,IAB24 Uncategorized,0.16
warning system failed asiana sfo crash report says,IAB12 News,0.18
game thrones laws gods men recap,IAB17 Sports,0.23
film review transcendence,IAB24 Uncategorized,0.27
ohio dad makes heartbreaking request internet responds,IAB6 Family & Parenting,0.28
radio operators connect network amateur radio field day,IAB20 Travel,0.16
mh370 saw burning flight mh370 trail smoke across sky crashed,IAB20 Travel,0.23
endocytes vynfinit drug successful treating ovarian lung cancer,IAB15 Science,0.29
microsofts cringeworthy new surface ad makes japan squirm unison,IAB19 Technology & Computing,0.29
miley cyrus tweets canceled st louis show,IAB1 Arts & Entertainment,0.45
airlines may see record earnings thin margins,IAB20 Travel,0.63
google head vic gundotra leaving google,IAB24 Uncategorized,0.15
sprint spotify tieup could cards,IAB17 Sports,0.38
asia shares slip profittaking wall st losses,IAB12 News,0.25
five stocks watch august,IAB12 News,0.16
sony selling lot playstation 4 consoles,IAB14 Society,0.58
apple headhunts tag heuer exec ahead iwatch launch,IAB19 Technology & Computing,0.34
developed economies comeback threatened slowdown emerging ones,IAB3 Business,0.13
emma watson follows angelina jolies footsteps securing un role,IAB1 Arts & Entertainment,0.09
nbc picks peter pan daughter brian williams,IAB12 News,0.51
charlottesville resident involved billiondollar tax scam,IAB12 News,0.36
sam smiths new video,IAB1 Arts & Entertainment,0.2
introducing android l nexus step step procedure installation,IAB19 Technology & Computing,0.22
climate change report must act wakeup call,IAB12 News,0.33
week alternative music national parks rec concert episode,IAB1 Arts & Entertainment,0.32
tweetdeck xss flaw heres right,IAB24 Uncategorized,0.08
smith wesson shares sink firearm maker reports 1q lowers outlook,IAB3 Business,0.41
grieving ohio dads plea brings love strange place,IAB6 Family & Parenting,0.3
rare twins born holding hands,IAB6 Family & Parenting,0.23
china manufacturing activity unexpectedly rebounds june,IAB3 Business,0.51
samsung galaxy ace 4 priced europe,IAB19 Technology & Computing,0.2
slump erste bank halts european stocks rally,IAB3 Business,0.27
sprints q1 2014 gives pleasant numbers pinch salt,IAB17 Sports,0.26
ukraine iraq undermine german business morale ifo economist,IAB3 Business,0.51
scarlett johansson lupita nyongo land roles jungle book adaptation,IAB1 Arts & Entertainment,0.3
miley cyrus bangerz tour canceled underlying heart problem real,IAB20 Travel,0.43
apple rumored launching smart home software platform wwdc,IAB19 Technology & Computing,0.3
west nile virus found scotts bluff county,IAB12 News,0.2
911 memorial stirs mix emotions,IAB24 Uncategorized,0.22
makers popular alcoholic beverage linked deaths promise,IAB12 News,0.17
american airlines stop listing orbitz,IAB20 Travel,0.16
hawaii 2 senior health united health foundation report finds,IAB12 News,0.26
divergent tries beat muppets wanted competitive box office race,IAB1 Arts & Entertainment,0.37
heartbleed raises stakes internet security,IAB19 Technology & Computing,0.19
celebrities boycotting bruneirun hotels shariah laws,IAB20 Travel,0.2
hillbilly state accidentally edited evolution cosmos,IAB15 Science,0.26
gm bring subcompact chevy trax suv us,IAB2 Automotive,0.59
nasa space station gets easter morning delivery,IAB20 Travel,0.35
dont hammer back samsung s5 happen,IAB19 Technology & Computing,0.3
nintendos poor financial results continue disappointing q2 figures,IAB17 Sports,0.42
president barack obama honors late frankie knuckles letter,IAB24 Uncategorized,0.09
casey kasem remembered twitter,IAB12 News,0.08
banned hormone athletes may help brains premature babies,IAB17 Sports,0.18
taxes z 2014 yacht,IAB20 Travel,0.18
graco recalls 19 million car seats us,IAB2 Automotive,0.22
parade alist friends helps chelsea sign,IAB1 Arts & Entertainment,0.25
morrissey cancels us tour blaming cold opening act,IAB20 Travel,0.45
film review palo alto another coppola debuts republic,IAB1 Arts & Entertainment,0.16
bachelorette spoilers 2014 ron worrell leaves show eric hill tasos,IAB12 News,0.28
statewide lyme disease task force planned,IAB12 News,0.18
facebook secretly manipulated countless news feeds secret mood experiment,IAB12 News,0.46
ouch de blasio sings love la rangers loss,IAB17 Sports,0.32
special report state marijuana,IAB12 News,0.59
garth brooks plans thursday news conference,IAB12 News,0.39
zac efron got punched face brawl skid row,IAB17 Sports,0.6
consumer minute good news grads amazon,IAB12 News,0.49
great white shark miami,IAB20 Travel,0.13
holy week services start monday,IAB23 Religion & Spirituality,0.69
bitcoin property currency rules us revenue department,IAB3 Business,0.45
police arrest first accused heartbleed hacker canada,IAB19 Technology & Computing,0.19
stream game thrones premiere xbox free,IAB17 Sports,0.24
first full moon friday 13th tonight 14 years,IAB20 Travel,0.08
little prince george finds feet even plays footie celebrate first fathers,IAB17 Sports,0.41
siemens chief makes case french lawmakers,IAB15 Science,0.35
detroit announces online land bank auction blight fight,IAB12 News,0.35
nokia restores profitability microsoft deal,IAB3 Business,0.39
yum brands china restaurant sales improve,IAB8 Food & Drink,0.35
blackberry severs partnership tmobile iphone feud,IAB19 Technology & Computing,0.15
lg g3 launched next month quick view g3 specifications,IAB12 News,0.11
eu puts third round sanctions russia pause,IAB3 Business,0.12
usda estimates fairly close expectations,IAB12 News,0.12
gary oldman says pc crap defends alec baldwin mel gibson,IAB19 Technology & Computing,0.26
watch game thrones season 4 episode 3 breaker chains online hbo go,IAB1 Arts & Entertainment,0.46
mila kunis telling friends pregnancy,IAB6 Family & Parenting,0.34
stocks slump end strong week,IAB24 Uncategorized,0.19
bachelorette 2014 premiere date andi dorfmans first oneonone date,IAB12 News,0.21
yikes zara apologizes tshirt looks like nazi camp uniform,IAB12 News,0.22
8 ways xmen movie continuity still irretrievably fucked,IAB1 Arts & Entertainment,0.18
last supper kim kardashians fancy parisian bachelorette party,IAB8 Food & Drink,0.46
cleanup continues senators call better safety trains hauling hazardous,IAB24 Uncategorized,0.15
samsung warns worst quarter two years profits likely 245,IAB19 Technology & Computing,0.35
ftc says tmobile made millions bogus charges,IAB3 Business,0.25
chipotle mexican grill cmg misses q1 eps 21c comps increase 134,IAB8 Food & Drink,0.54
mtv movie awards 2014 best dressed,IAB18 Style & Fashion,0.28
least two chinese nationals killed hundreds injured anti,IAB12 News,0.17
nj high autism rate among kids,IAB12 News,0.43
transformers says chinas economy,IAB3 Business,0.38
young iranians arrested dancing pharrells happy,IAB1 Arts & Entertainment,0.48
family dollar earnings bring store closures job cuts,IAB3 Business,0.27
bachelorette season 10 2014 spoilers name next bachelor,IAB12 News,0.17
gamestop posts disappointing q4 score 2014 guidance gme aapl,IAB3 Business,0.2
june jobs report shows us recovery accelerating,IAB12 News,0.27
amazing spiderman 2 released xbox one xbox 360,IAB1 Arts & Entertainment,0.27
justin bieber breaking selena gomezs heart failure commit,IAB12 News,0.23
baird downgrades symantec due unexpected termination ceo,IAB14 Society,0.34
get grocery home app amazon,IAB22 Shopping,0.48
heres taco bells entire breakfast menu,IAB8 Food & Drink,0.85
hot new celebrity trend tweeting freepalestine deleting,IAB24 Uncategorized,0.27
institutional shareholder services seeks ouster targets board,IAB3 Business,0.19
tiffanys tif q2 2014 results earnings call transcript tif,IAB3 Business,0.22
indian economy gain momentum 2014 oecd,IAB12 News,0.18
cereal many vitamins kids cbs 5 kpho,IAB8 Food & Drink,0.26
bieber surprises sxsw dedicates song gomez,IAB17 Sports,0.43
nasas kepler discovers earthsized world stars habitable zone,IAB15 Science,0.51
mysterious meteor shower store n america,IAB22 Shopping,0.33
brent contango first time since april libya ports,IAB12 News,0.13
kendall jenner shows pelvic bones dress muchmusic awards,IAB1 Arts & Entertainment,0.36
guess orlando bloom allegedly takes slug,IAB17 Sports,0.14
french minister angry unreasonable bnp paribas fine,IAB3 Business,0.35
china slams irresponsible us remarks vietnam spat,IAB12 News,0.21
international monetary fund chief investigation france,IAB3 Business,0.12
darren aronofskys childhood poem inspired noah surfaces,IAB14 Society,0.14
nicki minaj opens 2014 mtv vmas wardrobe malfunction,IAB1 Arts & Entertainment,0.3
google tries block nsa spies new encryption tool,IAB19 Technology & Computing,0.21
review 166 studies confirms vaccines safe effective,IAB15 Science,0.44
bva senior takes relay life personal,IAB17 Sports,0.14
third time lucky microsoft surface pro 3 launches eye,IAB19 Technology & Computing,0.45
intel unveils bay trail chromebooks,IAB19 Technology & Computing,0.55
khloe kardashian travels white jeans kimye wedding,IAB20 Travel,0.76
roundup nikkei gains 046 pct earnings season swings gear,IAB12 News,0.14
wichita mans mother fighting ebola,IAB6 Family & Parenting,0.35
global warming threat heightened latest un report,IAB12 News,0.43
iphone 5s samsung galaxy s5 price cut,IAB19 Technology & Computing,0.16
macklemore dubbed antisemite costume blunder offended jewish,IAB12 News,0.11
baxter split two companies stock jumps,IAB3 Business,0.42
amazon touts appstore selection ahead rumored phone launch,IAB19 Technology & Computing,0.19
screen legend eli wallach passes away,IAB1 Arts & Entertainment,0.19
smart watch review evolutionary advances samsung lg,IAB15 Science,0.29
matter heaven real,IAB15 Science,0.12
treasury bonds pull back ism data corrected,IAB24 Uncategorized,0.17
facebook coo sorry study poorly communicated,IAB24 Uncategorized,0.13
noah offends christians nonchristians alike,IAB23 Religion & Spirituality,0.22
columbus short may anger problem,IAB24 Uncategorized,0.09
time champion data rights matter,IAB15 Science,0.13
tracy morgan improving doctors upgrade condition fair auto collision,IAB2 Automotive,0.62
best best tech blog roundup,IAB19 Technology & Computing,0.31
smoking bans help reduce premature births childhood asthma new,IAB6 Family & Parenting,0.27
transformers age extinction,IAB24 Uncategorized,0.13
us producer prices increase march gains food clothing jewelry,IAB18 Style & Fashion,0.23
xbox security flaw discovered boy five,IAB19 Technology & Computing,0.43
jessica simpson marries exnfl player eric johnson santa barbara,IAB17 Sports,0.32
supreme court hear case tv internet,IAB12 News,0.18
protecting heartbleed,IAB24 Uncategorized,0.11
rankings show alcohol stds mental health among boone countys main,IAB3 Business,0.39
un court orders japan end whaling antarctic,IAB24 Uncategorized,0.18
ebolastruck west african nations isolated airlines stop flights,IAB20 Travel,0.43
kaley cuocosweeting chops locks,IAB8 Food & Drink,0.19
kristen stewart haute couture 2014 chanel arrivals,IAB18 Style & Fashion,0.48
william shakespeare quotes go viral bards 450th birthday,IAB1 Arts & Entertainment,0.24
apple talks buy japanese chipmaker 479m,IAB19 Technology & Computing,0.32
fiat chrysler drop dodge minivan wider revamp,IAB2 Automotive,0.78
cardio collab could net bayer 21b merck co,IAB17 Sports,0.35
botox makers reject takeover bid laval firm,IAB3 Business,0.33
gdp final estimate first quarter much worse expected,IAB3 Business,0.13
worlds biggest drinking nations,IAB8 Food & Drink,0.24
uk dixons profits ahead merger boosted strong online sales,IAB3 Business,0.23
completely redesigned 2015 toyota camry revealed 2014 new york auto,IAB2 Automotive,0.77
200811 mercedesbenz cclass recalled taillight problem,IAB2 Automotive,0.72
air quality worsening world cities,IAB24 Uncategorized,0.18
update 2alstom says review ge offer energy business,IAB3 Business,0.42
managing climate risk,IAB24 Uncategorized,0.14
german business sentiment dips concern iraq grows,IAB3 Business,0.56
happy 450th birthday william shakespeare great ways celebrate,IAB1 Arts & Entertainment,0.16
postal service congressional piggy bank commentary,"IAB11 Law, Gov’t & Politics",0.13
tori spelling dean cheating never give enough sex video,IAB24 Uncategorized,0.12
chinese auto brands underdogs beijing show,IAB2 Automotive,0.65
nasdaq set worst weekly loss four,IAB24 Uncategorized,0.17
apples numbers show make cheaper iphones,IAB19 Technology & Computing,0.15
movie blog review 22 jump street,IAB1 Arts & Entertainment,0.2
dalrymple calls 2nd nd pipeline summit bismarck,IAB3 Business,0.11
feds looking end bond purchasing program october,IAB12 News,0.2
cant eat one star swallow two planets,IAB24 Uncategorized,0.22
boeing asks air india fly dreamliners near thunderstorms,IAB20 Travel,0.25
beyonce jayzs display justin biebers mug shot disrespectful,IAB12 News,0.12
lindsay lohan revealed suffered miscarriage,IAB12 News,0.3
kim kardashian takes twitter clear rumours wedding kanye,IAB12 News,0.39
judge lucy koh asks applesamsung jury fix recent ruling,IAB19 Technology & Computing,0.1
customercentric easy use new business model,IAB3 Business,0.5
new era dawns netflix begins 4kuhd streaming,IAB19 Technology & Computing,0.23
dark chocolate might ease impact artery disease,IAB15 Science,0.22
entertainer rolf harris sentenced 5 years 9 months prison sex abuses,IAB12 News,0.21
rip brady bunch star ann b davis dies 88,IAB12 News,0.16
thomas pikettys economic data came thin air,IAB24 Uncategorized,0.22
jane fonda lily tomlin star netflix comedy friends creator,IAB1 Arts & Entertainment,0.39
47inch 55inch iphone 6 launching soon september report says,IAB19 Technology & Computing,0.37
recall nest labs smoke co detectors,IAB15 Science,0.09
pharrell takes top honor bet awards,IAB1 Arts & Entertainment,0.32
cargill announces plans close milwaukee beef plant,IAB12 News,0.54
40 million gallons drinking water flushed teen urinates,IAB6 Family & Parenting,0.14
first trailer jersey boys clint eastwoods film stage smash,IAB1 Arts & Entertainment,0.4
uh oh america ferrera ambushed cannes red carpet,IAB1 Arts & Entertainment,0.22
samaritan doctor sickened ebola lets charlotte missionary take serum,IAB20 Travel,0.13
justin bieber cuddles yovanna ventura sticks selena gomez,IAB1 Arts & Entertainment,0.26
siemens mitsubishi improves alstom offer,IAB2 Automotive,0.39
awkward time ecb transparency,IAB3 Business,0.3
militants attack army southern yemen kill 4,IAB12 News,0.23
need go boko haram arrest angelina jolie,IAB12 News,0.15
many still feeling us jobs markets recovery,IAB4 Careers,0.4
report deal could two weeks away,IAB12 News,0.36
consumer spending rises 03 february,IAB13 Personal Finance,0.27
refileupdate 3priceline adds opentable menu 26 bln,IAB3 Business,0.15
denzel washingtons equalizer trailer went viral social media,IAB1 Arts & Entertainment,0.43
tesla confirm open source patents boost sustainable transport industry,IAB20 Travel,0.44
nasa isnt speaking terms china russia,IAB24 Uncategorized,0.4
ariana grande talks falling touch father,IAB6 Family & Parenting,0.44
short interest facebook declines 73 fb,IAB24 Uncategorized,0.14
amazons kindle unlimited ebooks subscription service officially live,IAB2 Automotive,0.15
oneplus one delivery schedule shuffled,IAB3 Business,0.18
hp reports higher profit slash jobs,IAB13 Personal Finance,0.26
india us stress strategic ties tensions remain,IAB24 Uncategorized,0.16
twitter inc shares dive firstquarter user growth disappoints street,IAB24 Uncategorized,0.15
cbs outdoor americas cbso stock today,IAB14 Society,0.2
whitney houston bobby browns relationship turned film,IAB1 Arts & Entertainment,0.24
video florida driver goes road rage instant karma seconds flat,IAB20 Travel,0.23
voice finale winner,IAB24 Uncategorized,0.07
want appear star wars episode vii need 10,IAB1 Arts & Entertainment,0.23
11 great reasons carry big long mortgage,IAB13 Personal Finance,0.25
pioneering actress activist ruby dee dead 91,IAB1 Arts & Entertainment,0.12
lost nostalgia find cast member took set,IAB1 Arts & Entertainment,0.11
tammys mildly entertaining,IAB1 Arts & Entertainment,0.14
lindsay lohan sues grand theft auto,IAB2 Automotive,0.75
genes tibetans survive high altitudes,IAB20 Travel,0.13
schumachers medical documents stolen offered sale management,IAB15 Science,0.26
diabetes sufferers urged take step right direction,IAB12 News,0.14
airline apologises porno tweet,IAB20 Travel,0.55
living second gilded age,IAB14 Society,0.15
nokias masan plant left high dry sale microsoft,IAB22 Shopping,0.19
blues legend johnny winters found dead tour,IAB20 Travel,0.64
justin bieber sends selena gomez 10k flowers,IAB1 Arts & Entertainment,0.3
10 things learned watching sharknado 2 second one spoiler alert,IAB1 Arts & Entertainment,0.15
disney star zendaya play aaliyah forthcoming biopic,IAB1 Arts & Entertainment,0.43
update 1zynga names former best buy executive chief financial officer,IAB3 Business,0.25
us warns beijing currency weakness,IAB3 Business,0.24
5 shows garth brooks tour canceled,IAB20 Travel,0.42
fonda tomlin team netflix show,IAB1 Arts & Entertainment,0.24
meet rexs tiny arctic cousin nanuqsaurus,IAB15 Science,0.15
stock futures gain slightly abbvie completes shire acquisition ibm software,IAB19 Technology & Computing,0.18
court grants right forgotten google,IAB24 Uncategorized,0.4
us justice department indicts chinese military officers economic espionage,IAB12 News,0.18
japan jobless rate hits 16yr low signals spending rebound ahead,IAB12 News,0.19
earth hour finland focuses arctic climate change,IAB12 News,0.3
personalized ads coming facebook,IAB12 News,0.09
watch kstew anne dance drag,IAB1 Arts & Entertainment,0.29
apple updates macbook pro laptops,IAB19 Technology & Computing,0.56
samsung ativ core windows phone 81 midrange smartphone specs leak,IAB19 Technology & Computing,0.19
sean combs reverts back puff daddy,IAB6 Family & Parenting,0.2
miley cyrus cancels 2nd show remains hospital,IAB1 Arts & Entertainment,0.33
red hat sees strong trading volume strong earnings rht,IAB3 Business,0.21
lytro illum first light field camera unveiled,IAB20 Travel,0.19
robert pattinson gets freak julianne moore maps stars,IAB1 Arts & Entertainment,0.14
bill murray gives advice crashing bachelor party,IAB12 News,0.31
review neighbors rogen byrne fight back parents vs frat romp,IAB17 Sports,0.3
texas tech cheerleader target back hunt africa,IAB20 Travel,0.4
alibaba reveals huge revenue profit weeks ipo,IAB3 Business,0.51
malaysia airlines update un agency seeks flighttracking solution,IAB20 Travel,0.24
chris brown thanks fans karrueche tran prison phone,IAB1 Arts & Entertainment,0.12
fact people health insurance,IAB12 News,0.31
stocks fall jitters earnings tech rout,IAB24 Uncategorized,0.19
aereo antennas supreme court case pros cons dimesized antennas,IAB3 Business,0.13
twitter tumbles user growth disappoints update,IAB24 Uncategorized,0.17
rapper chris brown ordered remain custody,IAB24 Uncategorized,0.12
us markets finish flat lacklustre trade,IAB3 Business,0.18
alstom board approves ges 17b offer buy power unit,IAB3 Business,0.45
hong kong leader tells beijing electoral reforms needed 2017,"IAB11 Law, Gov’t & Politics",0.25
game thrones banned nudity scene cant shot,IAB1 Arts & Entertainment,0.24
verizon google apologize chromebook snafu,IAB19 Technology & Computing,0.42
human barbie valeria lukyanova shows skinny body workout video,IAB16 Pets,0.14
facebook says paper users browse 80 stories day updates,IAB12 News,0.13
report microsoft going launch selfie phone soon,IAB19 Technology & Computing,0.35
restaurant reservation app opentable acquired priceline group 26,IAB8 Food & Drink,0.27
worldwide alzheimers dementia epidemic grows including,IAB12 News,0.2
olive oil salad combined explain med diet success,IAB7 Health & Fitness,0.17
